Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",59.4,60.1,61.3,66.7,67.9,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",5.3,5.3,5.4,5.4,5.4,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",14.1203218478079,14.0099900229572,13.9558457215898,14.2650568178961,14.5725276718934,14.8709234318385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",48.5,50,52.2,50.1,48.3,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",30.595026879606,30.485677248975,31.5866402145517,31.5903632871949,30.7433311230786,30.677381877366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",59.6,61.8,61.5,62.4,62.4,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",9.8,10,10.6,11.8,11.8,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",27,29.1,28.7,28.6,27.6,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",22.9,22.9,22.6,23.3,22.9,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",8.8,9.8,10.5,10.8,10.5,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",26.9,26.4,23.9,24.2,24.3,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",39.8824653376568,41.3306486889897,40.6053673866964,38.4723608117091,36.2764136302234,34.4820825532237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",15.4,13.6,17,17.9,15,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Peopleâ€™s Rep.",PRK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",25.6,24.3,24.9,25.9,26.9,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",9.3,9.1,9.2,9.2,9.4,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",16.8,17.6,15.7,15.5,14.8,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",4.97625667922098,4.82522497494721,4.96009418633521,5.05165669289383,5.31374773424024,5.5152954414975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",12.0452088218093,11.89610644909,11.8908737255523,12.1719802589397,12.4277308516587,12.7104138291335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",119.2,110.8,119.9,114.2,104.8,104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.8,19.6,18.7,18.7,19,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",15.8,15.3,14.7,15.2,15.5,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,RWA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",37.1,40.9,43.6,44.5,42.9,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",63.5349455110866,63.2700992375625,64.934613901319,67.7318637146966,69.5438488204805,71.793436769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",125.7,126.6,131.4,121.9,112.4,102.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",47.3,48.2,49.3,46.1,44.3,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,SEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",31,32.1,32.4,34.9,34.8,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",17.3,17,17.4,18,17.3,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",4.6,4.4,4.5,4.6,4.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.5,20.8,21.1,19.3,17.1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",30.1,32.1,36.4,35.1,35.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San Marino,SMR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",16.6,17.2,17.4,17.2,16.8,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.5,19.2,18.7,19.3,20.1,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",35.674339719768,37.2548886059029,36.9609013477019,35.3669907946351,33.7149363436243,32.3258914747732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",31.4,32.1,33.3,30.8,29.7,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",35.6721745945551,37.2527215759473,36.9587904597059,35.3649841853674,33.7130401013385,32.3240700162714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",25.5529225150982,25.6428019279214,26.6918699822776,26.9100861946747,26.2940119566338,26.3183136486954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11.9,11.6,12,11.9,12.5,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",12.2,14,15.3,16.4,15.6,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.8,19.1,18.5,18.6,19.3,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",15.5,14.8,15.5,16.9,18.4,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",5.3,5.2,5,5.5,5.7,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Swaziland,SWZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",18.5,18.2,18.1,17.7,17.9,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",14.6,15,14.9,14.2,13.5,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",35.5,33.2,32.5,33.2,34.4,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",48.1,48.6,48,45.4,42.2,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),TEA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",45.7975258738896,45.1400548146477,45.3272915217653,45.1926285280829,45.8818825981797,46.2236598502218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",21.9544788583581,21.5643034745515,20.8581218938662,21.6623443166665,22.4263903491207,23.0192750009167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",30.9,33.6,33.8,30.7,28.4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",22,22.5,23.4,24.5,25,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,TJK,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",40.5,39.8,40.6,39.5,41.5,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,TKM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",25.4,23.4,23.8,24.2,25.6,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",16.641965931442,17.2718800314745,17.6099811702967,17.6110561478597,17.2732380141444,17.2770503451394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",52.3654690916943,51.1979205290094,50.8033217623114,51.7588760679081,52.5089810404995,53.7476891601675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",14.8,14.4,14.6,14.8,14.4,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",3.8,3.8,3.8,3.9,3.9,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",63.5349455110866,63.2700992375625,64.9346139013191,67.7318637146966,69.5438488204805,71.793436769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",35.6721745945551,37.2527215759473,36.9587904597058,35.3649841853674,33.7130401013385,32.3240700162714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11.3,11.4,11.5,12.4,12.6,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,TUN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",34.2,32.9,32.4,34.6,38.5,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkey,TUR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",31.9,31.5,29.7,32.4,34,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuvalu,TUV,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.9,21.1,22.2,22.4,22.2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",50.3,55.3,59,59.1,58.2,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",16.9,16.6,16.3,16.3,16.5,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",40.9823242678439,40.3807796843517,40.3335741240491,40.1057742045549,40.618995763493,40.8694322973656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",11.6,11.5,11.5,11.3,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",8.4,8.5,8.5,8.3,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",31.1,30.2,31.2,31,32.4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",12.7,12.7,13,13.2,13.1,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",21.9,23.2,22.9,23.8,22.8,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
British Virgin Islands,VGB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",14.2,13.2,15.1,15.5,13.9,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",25.8,26.3,26.4,26.9,27,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",6,5.7,5.9,6,6.3,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",17.8,17.4,17.4,18.2,19.1,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",40.2036765710519,40.1541853185731,40.6867099190945,41.1555329940813,41.7084076950614,42.2735268906723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",3.4,3.2,3.3,3.4,3.6,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",39.5,42.9,48.2,45.9,43.2,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",29.1,28.8,28.5,28.5,28.8,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",COD,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",35.1,36.9,38.8,38.7,38.8,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",23.1,23.8,24.2,24.1,23.7,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",19.5,20.3,20.3,20.3,20,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,